C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_556.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_556.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_556.jpg,-0.35,1,0,6.390783
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_623.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_623.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_623.jpg,0,1,0,7.067125
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_690.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_690.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_690.jpg,0,1,0,7.749106
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_760.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_760.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_760.jpg,0,1,0,8.653374
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_827.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_827.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_827.jpg,-0.05,1,0,9.326574
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_897.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_897.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_897.jpg,-0.25,1,0,10.20126
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_29_963.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_29_963.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_29_963.jpg,-0.4,1,0,10.83229
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_032.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_032.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_032.jpg,-0.5500001,1,0,11.53622
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_100.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_100.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_100.jpg,0,1,0,12.30151
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_167.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_167.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_167.jpg,0,1,0,12.68847
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_236.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_236.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_236.jpg,0,1,0,13.61178
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_302.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_302.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_302.jpg,-0.05,1,0,14.37636
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_370.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_370.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_370.jpg,-0.2,1,0,14.90322
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_437.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_437.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_437.jpg,-0.4,1,0,15.74393
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_505.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_505.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_505.jpg,-0.5500001,1,0,16.35034
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_573.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_573.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_573.jpg,-0.7,1,0,16.83466
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_640.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_640.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_640.jpg,0,1,0,17.54735
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_709.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_709.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_709.jpg,0,1,0,18.12759
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_776.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_776.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_776.jpg,0,1,0,18.91457
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_844.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_844.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_844.jpg,0,1,0,19.56051
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_913.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_913.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_913.jpg,0,1,0,20.1274
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_30_983.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_30_983.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_30_983.jpg,0,1,0,20.93856
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_051.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_051.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_051.jpg,-0.15,1,0,21.55811
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_119.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_119.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_119.jpg,-0.35,1,0,22.29072
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_187.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_187.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_187.jpg,-0.5000001,1,0,22.783
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_256.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_256.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_256.jpg,0,1,0,23.49972
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_322.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_322.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_322.jpg,0,1,0,24.07628
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_391.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_391.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_391.jpg,0,1,0,24.65344
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_459.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_459.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_459.jpg,0,1,0,25.42178
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_526.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_526.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_526.jpg,-0.1,1,0,25.99261
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_596.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_596.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_596.jpg,-0.3,1,0,26.70784
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_663.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_663.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_663.jpg,-0.45,1,0,27.18827
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_730.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_730.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_730.jpg,0,1,0,27.65388
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_799.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_799.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_799.jpg,0,1,0,28.377
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_867.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_867.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_867.jpg,0,1,0,28.92783
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_31_937.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_31_937.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_31_937.jpg,-0.05,1,0,29.66159
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_006.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_006.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_006.jpg,-0.2,1,0,30.17553
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_074.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_074.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_074.jpg,-0.4,1,0,30.15968
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_141.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_141.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_141.jpg,-0.5500001,1,0,30.14096
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_209.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_209.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_209.jpg,0,1,0,30.18054
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_276.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_276.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_276.jpg,0,1,0,30.18806
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_344.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_344.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_344.jpg,0,1,0,30.1897
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_412.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_412.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_412.jpg,0,1,0,30.1902
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_481.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_481.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_481.jpg,-0.1,1,0,30.18883
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_550.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_550.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_550.jpg,-0.25,1,0,30.17646
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_620.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_620.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_620.jpg,0,1,0,30.18988
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_689.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_689.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_689.jpg,0,1,0,30.18972
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_756.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_756.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_756.jpg,0,1,0,30.19022
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_824.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_824.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_824.jpg,0,1,0,30.19026
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_894.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_894.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_894.jpg,0,1,0,30.18939
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_32_962.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_32_962.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_32_962.jpg,0,1,0,30.19035
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_030.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_030.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_030.jpg,0,1,0,30.1903
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_099.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_099.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_099.jpg,-0.05,1,0,30.18974
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_166.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_166.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_166.jpg,-0.2,1,0,30.17989
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_234.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_234.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_234.jpg,-0.35,1,0,30.16351
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_301.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_301.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_301.jpg,0,1,0,30.18755
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_371.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_371.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_371.jpg,0,1,0,30.18962
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_439.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_439.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_439.jpg,0,1,0,30.19043
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_508.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_508.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_508.jpg,-0.1,1,0,30.18874
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_577.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_577.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_577.jpg,-0.3,1,0,30.17095
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_645.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_645.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_645.jpg,0,1,0,30.18831
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_712.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_712.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_712.jpg,0,1,0,30.19007
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_782.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_782.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_782.jpg,0,1,0,30.19024
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_849.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_849.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_849.jpg,0,1,0,30.19031
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_918.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_918.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_918.jpg,-0.15,1,0,30.18484
C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\center_2022_07_06_19_39_33_986.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\left_2022_07_06_19_39_33_986.jpg,C:\Users\GOURAB DAS\OneDrive\Desktop\data\IMG\right_2022_07_06_19_39_33_986.jpg,-0.3,1,0,30.16992
